sessionId	userId	timestamp	mode	activity	shape_n	weight_n	flow_n	kt	baselineReady	note								
sess_5ykeswg67	anonymous	2026-03-28T03:38:37.758Z	B	Fireworks_Explosion	0.5166624434	0.8503595437	0.2011882495	0.748893541	TRUE	0.7326	-0.0201	0.5254	-0.0016	0.8431	0.6504	0.4573	0.5711	left
sess_5ykeswg67	anonymous	2026-03-28T03:38:39.511Z	B	Fireworks_Explosion	0.6402693076	1	0.08257781718	0.8811650909	TRUE	0.8293	0.4513	0.4954	0.0996	0.862	0.6192	0.4433	0.6381	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:40.177Z	B	Fireworks_Explosion	0.7932307586	0.5585670839	0.4093137596	0.6284747073	TRUE	0.7857	0.1034	0.4992	0.1088	0.8682	0.6651	0.45	0.6742	left
sess_5ykeswg67	anonymous	2026-03-28T03:38:42.329Z	B	Fireworks_Explosion	0.9350529837	0.5660196053	0.2542343517	0.721189065	TRUE	0.8198	0.2388	0.492	0.1221	0.8585	0.6757	0.4533	0.6717	left
sess_5ykeswg67	anonymous	2026-03-28T03:38:43.389Z	B	Fireworks_Explosion	0.9875599258	0.8178845482	0.3407287116	0.8047887517	TRUE	0.8211	0.2729	0.5079	-0.0444	0.8862	0.5881	0.4612	0.5632	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:43.950Z	B	Fireworks_Explosion	0.8136755036	1	0	0.9534188759	TRUE	0.7875	-0.0204	0.5203	-0.0571	0.8774	0.6312	0.4557	0.5776	left
sess_5ykeswg67	anonymous	2026-03-28T03:38:46.042Z	B	Fireworks_Explosion	1	1	0.07059803199	0.9752906888	TRUE	0.8689	0.473	0.4529	0.0345	0.8775	0.6874	0.4388	0.642	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:48.015Z	B	Fireworks_Explosion	1	1	0.1332489593	0.9533628642	TRUE	0.875	0.4885	0.4724	0.0076	0.8694	0.6543	0.4435	0.6266	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:50.176Z	B	Fireworks_Explosion	1	1	0.318969386	0.8883607149	TRUE	0.8642	0.4762	0.2722	0.1296	0.8823	0.6636	0.4286	0.6641	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:53.104Z	B	Fireworks_Explosion	1	1	0.6933669818	0.7573215564	TRUE	0.9479	1.2625	0.5104	0.2163	0.8638	0.6356	0.4543	0.6057	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:55.049Z	B	Fireworks_Explosion	1	1	0.1482888304	0.9480989094	TRUE	0.9545	1.573	0.4952	0.0038	0.8522	0.6624	0.4542	0.6079	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:57.681Z	B	Fireworks_Explosion	1	1	0	1	TRUE	0.9537	1.7562	0.5194	0.0306	0.8615	0.6652	0.4584	0.6075	right
sess_5ykeswg67	anonymous	2026-03-28T03:38:58.858Z	B	Dance_Continuous	1	1	0.01974709024	0.9930885184	TRUE	0.7772	-0.0127	0.5046	0.0372	0.8591	0.6497	0.4331	0.6153	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T11:59:57.729Z	B	Fireworks_Explosion	0.5	0.5	0.5	0.5	FALSE	0.6967	0.154	0.4377	0.1439	0.745	0.6027	0.3607	0.6275	left
sess_k0mc0lse3	anonymous	2026-03-29T11:59:59.517Z	B	Fireworks_Explosion	0.5	0.5	0.5	0.5	FALSE	0.7277	0.2355	0.4228	0.2227	0.7402	0.6627	0.3637	0.6545	left
sess_k0mc0lse3	anonymous	2026-03-29T12:00:06.266Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.8534	0.3419	0.2985	0.2465	0.7476	0.6481	0.3484	0.6245	left
sess_k0mc0lse3	anonymous	2026-03-29T12:00:07.512Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.7331	0.4069	0.4387	0.254	0.7708	0.6608	0.3687	0.6274	right
sess_k0mc0lse3	anonymous	2026-03-29T12:00:08.720Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.7008	0.3987	0.415	0.3967	0.7515	0.6268	0.3661	0.5921	left
sess_k0mc0lse3	anonymous	2026-03-29T12:00:22.890Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.7051	0.3184	0.4311	0.1263	0.7483	0.7161	0.3163	0.7652	left
sess_k0mc0lse3	anonymous	2026-03-29T12:00:25.323Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.7648	0.3946	0.4793	0.3933	0.7499	0.6182	0.3782	0.549	left
sess_k0mc0lse3	anonymous	2026-03-29T12:00:26.722Z	B	Baseline_End	0.3600313219	0.7321281756	0.1487142436	0.6808091154	TRUE	0.7975	0.2746	0.4312	0.1553	0.7436	0.6775	0.3704	0.6172	baseline calibrated
sess_k0mc0lse3	anonymous	2026-03-29T12:00:28.652Z	B	Fireworks_Explosion	0.3872481556	0.1029278227	0.6057582587	0.2759677774	TRUE	0.7854	0.4659	0.4707	0.1214	0.747	0.6384	0.3812	0.6213	right
sess_k0mc0lse3	anonymous	2026-03-29T12:00:53.820Z	B	Fireworks_Explosion	0.9412563416	0.3678260466	0	0.732444504	TRUE	0.6715	0.6087	0.3972	0.2995	0.7616	0.6419	0.3517	0.6223	right
sess_k0mc0lse3	anonymous	2026-03-29T12:00:54.115Z	B	Victory	0.5946234035	0.5527464076	0.2153174896	0.6443932926	TRUE	0.7074	0.2549	0.414	0.2128	0.7397	0.5907	0.354	0.5539	left
sess_k0mc0lse3	anonymous	2026-03-29T12:00:56.724Z	B	Dance_Continuous	0.9503208976	1	0.01559991261	0.982120255	TRUE	1.0204	0.3002	0.1291	0.168	0.7593	0.6448	0.3532	0.6181	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:01:34.889Z	B	Dance_Continuous	0.6880181031	0.322193905	0.2394215991	0.5670845281	TRUE	0.6534	0.1765	0.3451	-0.0794	0.743	0.5784	0.2849	0.6231	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:01:40.056Z	B	Fireworks_Explosion	0.2799999564	0	1	0.06999998909	TRUE	0.7222	0.2973	0.4112	0.2187	0.7496	0.6397	0.3691	0.6388	right
sess_k0mc0lse3	anonymous	2026-03-29T12:01:42.056Z	B	Fireworks_Explosion	0.4415490679	0.0271875862	0.720917815	0.2189410662	TRUE	0.7868	0.3954	0.4038	0.3162	0.7601	0.7269	0.3755	0.7156	right
sess_k0mc0lse3	anonymous	2026-03-29T12:01:51.978Z	B	Fireworks_Explosion	1	0.6018035395	0	0.8407214158	TRUE	0.8414	0.8723	0.2501	1.7255	0.8039	0.7352	0.2642	0.7536	left
sess_k0mc0lse3	anonymous	2026-03-29T12:01:56.025Z	B	Heart	0	0.8646751986	0	0.6958700794	TRUE	0.5709	0.3474	0.5792	0.3348	0.7465	0.6505	0.3703	0.6414	
sess_k0mc0lse3	anonymous	2026-03-29T12:01:58.392Z	B	Victory	0.07754268444	0	0.8673987145	0.06579612105	TRUE	0.7181	0.3041	0.449	0.2898	0.7517	0.6348	0.3595	0.6199	left
sess_k0mc0lse3	anonymous	2026-03-29T12:02:04.667Z	B	Victory	1	0.6675439758	0.9259255549	0.5429436461	TRUE	0.9935	0.514	0.0955	0.4749	0.6914	0.5556	0.412	0.5374	left
sess_k0mc0lse3	anonymous	2026-03-29T12:02:04.974Z	B	Dance_Continuous	1	0.7547716394	0.3223543571	0.7890846308	TRUE	0.8302	0.4616	0.2072	0.4901	0.6922	0.5551	0.4122	0.5345	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:02:06.072Z	B	Fireworks_Explosion	1	0.4372951647	0.5175181216	0.5937867233	TRUE	0.8467	0.6476	0.1196	0.4743	0.6747	0.5478	0.4174	0.5378	right
sess_k0mc0lse3	anonymous	2026-03-29T12:02:19.972Z	B	Victory	1	0.9495990464	0	0.9798396186	TRUE	0.8332	0.4364	0.1857	0.3859	0.6936	0.3933	0.453	0.3902	right
sess_k0mc0lse3	anonymous	2026-03-29T12:02:24.155Z	B	Fireworks_Explosion	1	0.06096581199	0.9636170525	0.2871203564	TRUE	0.7683	0.6183	0.1645	0.3823	0.6622	0.4238	0.429	0.4062	right
sess_k0mc0lse3	anonymous	2026-03-29T12:02:26.073Z	B	Victory	1	0.3045160712	0.5017762949	0.5461847253	TRUE	0.7351	0.7053	0.1551	0.6505	0.6417	0.4283	0.4144	0.4122	right
sess_k0mc0lse3	anonymous	2026-03-29T12:02:35.759Z	B	Dance_Continuous	1	0.1764609661	0.5299270117	0.4851099324	TRUE	0.7333	1.0775	0.123	0.6993	0.6728	0.3598	0.4047	0.3223	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:02:55.359Z	B	Fireworks_Explosion	1	0.2365754227	0.3030424575	0.588565309	TRUE	0.814	0.3258	0.2699	0.3121	0.6381	0.2674	0.4508	0.2653	left
sess_k0mc0lse3	anonymous	2026-03-29T12:02:56.259Z	B	Victory	1	0	1	0.25	TRUE	0.8173	0.3194	0.2705	0.3249	0.6371	0.2692	0.4509	0.2692	right
sess_k0mc0lse3	anonymous	2026-03-29T12:02:59.634Z	B	Victory	1	0.4048571668	0.03724572088	0.7489068644	TRUE	0.7664	0.3619	0.2382	0.3277	0.6437	0.2788	0.4567	0.2663	right
sess_k0mc0lse3	anonymous	2026-03-29T12:03:04.459Z	B	Fireworks_Explosion	1	0.06798773447	1	0.2771950938	TRUE	0.833	0.4362	0.1508	0.4081	0.6364	0.2844	0.4493	0.2688	right
sess_k0mc0lse3	anonymous	2026-03-29T12:03:05.792Z	B	Dance_Continuous	1	1	0.4726891376	0.8345588018	TRUE	0.7787	0.7193	0.5596	0.6488	0.7252	0.0608	0.5392	-0.0314	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:03:07.492Z	B	Heart	0.8540951744	1	0	0.9635237936	TRUE	0.7174	0.6547	0.7369	0.6636	0.7209	0.6208	0.7392	0.6242	
sess_k0mc0lse3	anonymous	2026-03-29T12:03:08.381Z	B	Victory	1	1	0	1	TRUE	0.7556	0.6153	0.702	0.6382	0.7859	0.5609	0.7779	0.5708	right
sess_k0mc0lse3	anonymous	2026-03-29T12:03:16.018Z	B	Fireworks_Explosion	1	0.454024984	0.4039091496	0.6402417912	TRUE	0.689	0.263	0.2523	0.2573	0.5583	0.3113	0.3806	0.3091	left
sess_k0mc0lse3	anonymous	2026-03-29T12:03:28.592Z	B	Heart	0.0974372414	0.3037131775	0.167098258	0.4373601911	TRUE	0.6589	0.9175	0.6548	0.9135	0.5756	0.1699	0.518	0.2371	
sess_k0mc0lse3	anonymous	2026-03-29T12:03:30.742Z	B	Heart	0.2236819318	0.2466033868	0.9655621015	0.1666151021	TRUE	0.9393	0.6705	0.9624	0.6162	0.9454	0.0763	0.8052	0.0167	
sess_k0mc0lse3	anonymous	2026-03-29T12:03:35.817Z	B	Dance_Continuous	1	0	0.7283470398	0.3450785361	TRUE	0.7409	0.3597	0.3561	0.3417	0.6178	0.2849	0.4454	0.2682	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:03:52.701Z	B	Gull_Flap	1	1	0.2423160626	0.9151893781	TRUE	0.8692	0.2422	0.1766	0.2379	0.6199	0.2811	0.4252	0.2672	
sess_k0mc0lse3	anonymous	2026-03-29T12:04:05.827Z	B	Dance_Continuous	0.8204980198	0.2351836842	0.3392664915	0.5304547066	TRUE	0.6489	0.2108	0.4675	0.1969	0.6358	0.2939	0.4569	0.2793	30s_Interval_AutoLog
sess_k0mc0lse3	anonymous	2026-03-29T12:04:08.802Z	B	Fireworks_Explosion	1	0.3272745733	0	0.7309098293	TRUE	0.6859	0.2278	0.4174	0.238	0.6202	0.2846	0.4402	0.2823	left
sess_k0mc0lse3	anonymous	2026-03-29T12:04:11.753Z	B	Heart	1	0.4403736353	0	0.7761494541	TRUE	0.5949	0.2044	0.5336	0.1869	0.6376	0.3224	0.486	0.3123	
sess_k0mc0lse3	anonymous	2026-03-29T12:04:16.128Z	B	Victory	1	0.571223149	0.03025368438	0.8179004701	TRUE	0.6397	0.208	0.3077	0.2161	0.5892	0.265	0.3982	0.2587	left
sess_k0mc0lse3	anonymous	2026-03-29T12:04:18.021Z	B	Victory	1	0.7362171083	0	0.8944868433	TRUE	0.5616	0.1901	0.4703	0.1713	0.6196	0.2654	0.4588	0.26	right
sess_k0mc0lse3	anonymous	2026-03-29T12:04:18.221Z	B	Victory	0.9182974214	0.5558267646	0.03867880484	0.7883674795	TRUE	0.5741	0.2069	0.4979	0.2043	0.6333	0.2688	0.4755	0.2683	left
sess_k0mc0lse3	anonymous	2026-03-29T12:04:36.509Z	B	Dance_Continuous	0.8174673421	0.5507047278	0.6517418179	0.5465390904	TRUE	0.7046	0.5651	0.3702	1.9391	1.0346	0.7166	0.4379	0.723	30s_Interval_AutoLog
sess_lfngcy22s	anonymous	2026-03-29T12:29:00.333Z	B	Gull_Flap	0.5	0.5	0.5	0.5	FALSE	0.7084	0.1378	0.035	0.1509	0.5236	0.5524	0.3624	0.5332	
sess_lfngcy22s	anonymous	2026-03-29T12:29:00.654Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.713	0.1164	0.0333	0.151	0.5213	0.5457	0.3564	0.5309	right
sess_lfngcy22s	anonymous	2026-03-29T12:29:02.397Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.7244	0.0981	0.0332	0.1999	0.5187	0.5317	0.3553	0.5223	left
sess_p9t64b49s	anonymous	2026-03-29T12:29:41.801Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.8642	0.1112	0.2035	0.2358	0.6042	0.3053	0.4581	0.3187	left
sess_p9t64b49s	anonymous	2026-03-29T12:29:42.115Z	B	Gull_Flap	0.5	0.5	0.5	0.5	FALSE	0.8649	0.0259	0.2999	0.2278	0.6736	0.301	0.5266	0.3177	
sess_p9t64b49s	anonymous	2026-03-29T12:29:46.416Z	B	Gull_Flap	0.5	0.5	0.5	0.5	FALSE	0.7922	0.0511	0.1823	0.1664	0.5449	0.2835	0.401	0.2804	
sess_p9t64b49s	anonymous	2026-03-29T12:29:49.571Z	B	Gull_Flap	0.5	0.5	0.5	0.5	FALSE	0.7233	0.0186	0.1908	0.1693	0.554	0.2877	0.4061	0.2848	
sess_p9t64b49s	anonymous	2026-03-29T12:29:50.085Z	B	Baseline_End	0.5660198665	0.2116931456	0.7319810776	0.3199888477	TRUE	0.7205	0.0148	0.1793	0.1625	0.5506	0.2856	0.4039	0.2819	baseline calibrated
sess_p9t64b49s	anonymous	2026-03-29T12:29:50.683Z	B	Gull_Flap	0.4810978758	0.3286286087	0.6557576213	0.372210745	TRUE	0.6997	0.016	0.1695	0.1732	0.5356	0.2816	0.3884	0.2786	
sess_p9t64b49s	anonymous	2026-03-29T12:29:52.087Z	B	Gull_Flap	0.4889538527	0.3731435875	0.5687211675	0.4224434895	TRUE	0.8108	0.0262	0.2785	0.1954	0.6383	0.2968	0.4921	0.29	
sess_p9t64b49s	anonymous	2026-03-29T12:29:54.659Z	B	Gull_Flap	0.5027499913	0.3537959109	0.7667082159	0.3488579866	TRUE	0.8594	0.0299	0.3344	0.2088	0.6848	0.3021	0.5341	0.2973	
sess_p9t64b49s	anonymous	2026-03-29T12:29:55.681Z	B	Gull_Flap	0.5512596356	0.4196526648	0.4614255663	0.4941770266	TRUE	0.8187	0.0113	0.2884	0.1975	0.6486	0.291	0.5048	0.2892	
sess_p9t64b49s	anonymous	2026-03-29T12:29:57.930Z	B	Gull_Flap	0.6321530034	0.4304422916	0.4655828614	0.517261166	TRUE	0.8623	0.041	0.2761	0.2147	0.699	0.296	0.5573	0.2949	
sess_p9t64b49s	anonymous	2026-03-29T12:29:58.337Z	B	Dance_Continuous	0.157169109	1	0.5453681807	0.598413414	TRUE	0.3654	0.7686	0.474	0.6066	0.6085	0.3264	0.4706	0.3232	30s_Interval_AutoLog
sess_p9t64b49s	anonymous	2026-03-29T12:29:59.084Z	B	Heart	0	1	0.3450915699	0.6292179505	TRUE	0.2541	0.9307	0.2314	0.937	0.3992	0.5047	0.2288	0.4886	
sess_p9t64b49s	anonymous	2026-03-29T12:30:02.340Z	B	Gull_Flap	0	0.7600032982	0.8548882275	0.3547904396	TRUE	0.8804	0.2378	0.1386	0.1862	0.5838	0.2856	0.4173	0.278	
sess_p9t64b49s	anonymous	2026-03-29T12:30:03.923Z	B	Gull_Flap	0.6773695168	1	0	0.9193423792	TRUE	0.6937	0.2281	0.0797	0.2371	0.4818	0.4263	0.3102	0.4311	
sess_p9t64b49s	anonymous	2026-03-29T12:30:07.372Z	B	Gull_Flap	0.6770840158	0.6918481193	0.3372907999	0.6779584717	TRUE	0.7483	0.3178	0.0543	0.3471	0.5327	0.4423	0.3715	0.4333	
sess_p9t64b49s	anonymous	2026-03-29T12:30:09.441Z	B	Gull_Flap	0.6570451422	1	0.2110287913	0.8404012086	TRUE	0.7506	0.2898	0.0999	0.2614	0.522	0.4208	0.3497	0.4097	
sess_p9t64b49s	anonymous	2026-03-29T12:30:10.695Z	B	Gull_Flap	0.6177941844	1	0.2700476801	0.8099318581	TRUE	0.8479	0.3752	0.2003	0.3472	0.6164	0.4263	0.4437	0.4184	
sess_p9t64b49s	anonymous	2026-03-29T12:30:11.737Z	B	Gull_Flap	0.6892282412	1	0.277886661	0.825046729	TRUE	0.8848	0.3243	0.2225	0.2931	0.6254	0.4249	0.455	0.4113	
sess_p9t64b49s	anonymous	2026-03-29T12:30:18.888Z	B	Heart	0	0.4859563469	0.486253102	0.374193953	TRUE	0.5251	0.9145	0.4845	0.9138	0.6309	0.4548	0.4745	0.4438	
sess_p9t64b49s	anonymous	2026-03-29T12:30:21.044Z	B	Victory	0	0.8178542988	0.8043827914	0.3956077425	TRUE	0.5216	0.9682	0.4377	0.2179	0.6184	0.4413	0.4682	0.442	right
sess_p9t64b49s	anonymous	2026-03-29T12:30:25.561Z	B	Heart	0	0.2183957949	0.6127458342	0.222897276	TRUE	0.5308	0.9424	0.526	0.8361	0.6303	0.4503	0.4761	0.4411	
sess_p9t64b49s	anonymous	2026-03-29T12:30:29.113Z	B	Dance_Continuous	0	0.5088405038	0.4816899843	0.384944707	TRUE	0.6116	0.8114	0.467	0.8634	0.6125	0.4488	0.4603	0.4686	30s_Interval_AutoLog
sess_p9t64b49s	anonymous	2026-03-29T12:30:31.687Z	B	Gull_Flap	0.696192882	0.2801730053	0.3820559292	0.5023978474	TRUE	0.8737	0.1493	0.2351	0.1945	0.6267	0.3968	0.4698	0.3928	
sess_p9t64b49s	anonymous	2026-03-29T12:30:34.279Z	B	Gull_Flap	0.6100561176	0.8481619683	0.2161286755	0.7661337803	TRUE	0.8432	0.1675	0.2666	0.1564	0.6292	0.4049	0.4699	0.4017	
sess_p9t64b49s	anonymous	2026-03-29T12:30:38.623Z	B	Gull_Flap	0.6719505457	0.7235567351	0.4636413973	0.6451358414	TRUE	0.8757	0.2852	0.2415	0.1985	0.634	0.417	0.4687	0.401	
sess_p9t64b49s	anonymous	2026-03-29T12:30:40.005Z	B	Gull_Flap	0.6535142806	1	0.3720527079	0.7831601224	TRUE	0.7109	0.2461	0.0468	0.231	0.479	0.4056	0.3071	0.3935	
sess_p9t64b49s	anonymous	2026-03-29T12:30:41.325Z	B	Gull_Flap	0.6549239476	1	0	0.9137309869	TRUE	0.7037	0.164	0.0646	0.2495	0.4868	0.3949	0.3175	0.3989	
sess_p9t64b49s	anonymous	2026-03-29T12:30:42.761Z	B	Gull_Flap	0.6619588578	1	0.003823076864	0.9141516375	TRUE	0.8059	0.2307	0.1623	0.2616	0.5701	0.4171	0.4024	0.416	
sess_p9t64b49s	anonymous	2026-03-29T12:30:44.161Z	B	Gull_Flap	0.5969018055	1	0	0.8992254514	TRUE	0.7589	0.2451	0.1462	0.2475	0.5475	0.4202	0.3782	0.4105	
sess_p9t64b49s	anonymous	2026-03-29T12:30:45.565Z	B	Victory	0.08869995309	1	0.1246258302	0.7285559477	TRUE	0.5116	0.9523	0.3873	0.9632	0.536	0.4488	0.393	0.4425	right
sess_p9t64b49s	anonymous	2026-03-29T12:30:46.280Z	B	Heart	0	0.5966977256	0.8214523357	0.3011707727	TRUE	0.5095	0.9521	0.4379	0.9447	0.54	0.4441	0.3917	0.4472	
sess_p9t64b49s	anonymous	2026-03-29T12:30:48.665Z	B	Victory	0	0.967508765	0.6432032232	0.5118823779	TRUE	0.5409	0.1454	0.3846	0.1726	0.5236	0.4202	0.3828	0.4204	left
sess_p9t64b49s	anonymous	2026-03-29T12:30:56.814Z	B	Victory	0	0.9676277924	0.06548694713	0.7141306855	TRUE	0.5559	0.0562	0.3695	0.1244	0.5397	0.4134	0.3801	0.4066	left
sess_p9t64b49s	anonymous	2026-03-29T12:30:59.182Z	B	Dance_Continuous	0	0.04753378436	1	0.01901351374	TRUE	0.5705	0.1061	0.3787	0.1208	0.5415	0.4178	0.3816	0.4103	30s_Interval_AutoLog
sess_p9t64b49s	anonymous	2026-03-29T12:31:01.976Z	B	Fireworks_Explosion	0	0.3079093958	0.658307456	0.2427561488	TRUE	0.6039	0.1572	0.3947	0.0155	0.5318	0.4284	0.3919	0.4201	right
sess_p9t64b49s	anonymous	2026-03-29T12:31:07.095Z	B	Victory	0	0.3940741185	0.5343321997	0.3206133775	TRUE	0.3731	0.3485	0.4899	0.0423	0.5259	0.4175	0.3883	0.4006	left
sess_p9t64b49s	anonymous	2026-03-29T12:31:09.176Z	B	Fireworks_Explosion	0.04609636137	0.4737637337	0.3246595787	0.4373987313	TRUE	0.3253	0.4285	0.5524	0.0795	0.5382	0.4266	0.4019	0.3859	left
sess_p9t64b49s	anonymous	2026-03-29T12:31:09.915Z	B	Victory	0.1225229635	0.3097982154	0.1460444966	0.4534344533	TRUE	0.3248	0.426	0.5614	0.0511	0.5402	0.4309	0.4047	0.3823	right
sess_p9t64b49s	anonymous	2026-03-29T12:31:12.606Z	B	Victory	0.2545217241	0.3128252741	0.1433964207	0.4885717934	TRUE	0.3179	0.4339	0.5561	0.0146	0.5435	0.4301	0.4053	0.3897	left
sess_p9t64b49s	anonymous	2026-03-29T12:31:13.686Z	B	Victory	0.2972565744	0.3037621732	0.6504393415	0.3181652433	TRUE	0.3549	0.4566	0.5515	0.0048	0.5449	0.4305	0.4047	0.3905	right
sess_p9t64b49s	anonymous	2026-03-29T12:31:29.233Z	B	Dance_Continuous	0	1	0.08413060541	0.7205542881	TRUE	0.4739	0.9939	0.41	0.6321	0.7078	0.5461	0.56	0.3993	30s_Interval_AutoLog
sess_p9t64b49s	anonymous	2026-03-29T12:31:33.583Z	B	Victory	0	0.4263729716	0.9392719428	0.1918040087	TRUE	0.3359	0.6233	0.4611	0.116	0.6781	0.5345	0.5514	0.4177	left
sess_p9t64b49s	anonymous	2026-03-29T12:31:39.795Z	B	Victory	0	1	0.2137410512	0.6751906321	TRUE	0.4972	0.4238	0.7074	0.084	0.6884	0.5744	0.5693	0.3883	left
sess_p9t64b49s	anonymous	2026-03-29T12:31:41.821Z	B	Victory	0	0.7108014068	0.09746521181	0.6002077386	TRUE	0.6863	0.2909	0.6693	0.1226	0.6785	0.5251	0.5288	0.4008	right
sess_p9t64b49s	anonymous	2026-03-29T12:31:44.696Z	B	Victory	0	1	0	0.75	TRUE	0.6123	-0.0063	0.5484	0.4733	0.4725	0.3111	0.3096	0.4261	left
sess_p9t64b49s	anonymous	2026-03-29T12:31:47.096Z	B	Gull_Flap	0.5462424218	0.5381108947	0.5855057278	0.4968779586	TRUE	0.8632	0.171	0.131	0.0374	0.5879	0.3267	0.4214	0.3182	
sess_p9t64b49s	anonymous	2026-03-29T12:31:48.779Z	B	Gull_Flap	0.6700518185	0.9105847463	0.2527843929	0.7932723156	TRUE	0.8125	0.141	0.1602	0.1068	0.589	0.3418	0.4133	0.3398	
sess_p9t64b49s	anonymous	2026-03-29T12:31:50.156Z	B	Gull_Flap	0.8718090103	1	0.3891845377	0.8317376644	TRUE	0.8801	0.3439	0.0913	0.3057	0.582	0.3515	0.4049	0.3441	
sess_p9t64b49s	anonymous	2026-03-29T12:31:59.299Z	B	Dance_Continuous	0	0.5034055745	0.5629364694	0.3543344655	TRUE	0.7299	0.3032	0.2693	0.2914	0.5706	0.3587	0.4191	0.3468	30s_Interval_AutoLog
sess_p9t64b49s	anonymous	2026-03-29T12:31:59.906Z	B	Fireworks_Explosion	0.2586766859	0.3951646513	0.7613480497	0.3062632146	TRUE	0.8468	0.382	0.1753	0.2907	0.5827	0.3476	0.4168	0.3344	right
sess_p9t64b49s	anonymous	2026-03-29T12:32:04.094Z	B	Gull_Flap	0.7123557428	0.6762962733	0.5583710891	0.6031775639	TRUE	0.8024	0.2148	0.1314	0.1938	0.5882	0.3214	0.4153	0.3025	
sess_p9t64b49s	anonymous	2026-03-29T12:32:05.896Z	B	Gull_Flap	0.7472384067	1	0	0.9368096017	TRUE	0.8088	0.2658	0.0909	0.1503	0.5878	0.3276	0.4134	0.3107	
sess_p9t64b49s	anonymous	2026-03-29T12:32:07.187Z	B	Gull_Flap	0.7818570947	1	0	0.9454642737	TRUE	0.8947	0.3063	0.183	0.1427	0.5847	0.3255	0.4089	0.3092	
sess_p9t64b49s	anonymous	2026-03-29T12:32:08.494Z	B	Gull_Flap	0.7164770906	1	0.08725107786	0.8985813954	TRUE	0.7626	0.1842	0.148	0.1258	0.5691	0.3461	0.4094	0.3368	
sess_p9t64b49s	anonymous	2026-03-29T12:32:09.474Z	B	Heart	0	1	0	0.75	TRUE	0.4954	0.2523	0.5003	0.2502	0.5595	0.3586	0.417	0.3534	
sess_p9t64b49s	anonymous	2026-03-29T12:32:11.655Z	B	Heart	0	0.7819678317	0.4388507858	0.5091893576	TRUE	0.504	0.2326	0.5093	0.2362	0.564	0.3616	0.4227	0.3515	
sess_p9t64b49s	anonymous	2026-03-29T12:32:12.947Z	B	Victory	0	1	0.2098000309	0.6765699892	TRUE	0.6937	0.3059	0.3643	0.2628	0.5839	0.3426	0.4136	0.3289	left
sess_p9t64b49s	anonymous	2026-03-29T12:32:15.247Z	B	Victory	0	1	0	0.75	TRUE	0.8735	0.2701	0.799	0.2635	0.6112	0.3575	0.4867	0.2677	left
sess_p9t64b49s	anonymous	2026-03-29T12:32:19.622Z	B	Victory	0	0.7376987843	0.860084195	0.3440500455	TRUE	0.5805	0.4341	0.4261	0.1575	0.601	0.3455	0.4374	0.2951	right
sess_p9t64b49s	anonymous	2026-03-29T12:32:26.810Z	B	Victory	0	0.6725317401	0.8070179347	0.3365564189	TRUE	0.7466	0.137	0.2992	0.118	0.5908	0.3183	0.4052	0.3131	right
sess_p9t64b49s	anonymous	2026-03-29T12:32:27.397Z	B	Heart	0	0.7896578445	0.5472311441	0.4743322374	TRUE	0.4892	0.1369	0.4966	0.1344	0.5772	0.3155	0.4044	0.3109	
sess_p9t64b49s	anonymous	2026-03-29T12:32:29.355Z	B	Dance_Continuous	0	1	0.4425800867	0.5950969697	TRUE	0.7244	0.4152	0.6581	0.2046	0.5866	0.3255	0.4202	0.2607	30s_Interval_AutoLog
sess_p9t64b49s	anonymous	2026-03-29T12:32:30.907Z	B	Victory	0	0.9683007784	0.3730967565	0.6067364466	TRUE	0.6987	0.6238	0.7164	0.6108	0.5258	0.322	0.4115	0.3152	left
sess_p9t64b49s	anonymous	2026-03-29T12:32:32.388Z	B	Victory	0	0.1773593539	1	0.07094374154	TRUE	0.6714	0.6183	0.6669	0.6121	0.4951	0.3308	0.3964	0.3089	right
sess_p9t64b49s	anonymous	2026-03-29T12:32:33.332Z	B	Victory	0	0.1906959472	0.6054539363	0.2143695012	TRUE	0.7754	0.5925	0.7745	0.5929	0.5311	0.3283	0.4356	0.3195	left
